invoice_id,branch,city,customer_type,gender,product_line,unit_price,quantity,tax,total,cost_of_goods_sold,gross_margin_pct,gross_income,payment,date,time,day_of_week,month,rating,discount_pct,membership_years,customer_age
INV-379143,A,Bangalore,Normal,Female,Sports,823.22,7,288.13,6050.67,5762.54,0.05,302.53,Credit Card,2023-09-17,08:14,Sunday,September,6,13.66,14,31
INV-303834,A,Mumbai,Member,Female,Home Appliances,4194.97,2,419.5,8809.44,8389.94,0.05,440.47,Cash,2023-04-22,08:54,Saturday,April,8,24.08,13,52
INV-643692,C,Delhi,Member,Female,Cosmetics,2702.88,8,1081.15,22704.19,21623.04,0.05,1135.21,Credit Card,2023-03-31,21:12,Friday,March,2,17.18,5,16
INV-114995,B,Delhi,Normal,Female,Electronics,4610.47,8,1844.19,38727.95,36883.76,0.05,1936.4,Cash,2023-12-30,15:42,Saturday,December,8,2.0,9,44
INV-125517,C,Mumbai,Normal,Female,Clothing,4582.58,4,916.52,19246.84,18330.32,0.05,962.34,Credit Card,2023-04-26,14:15,Wednesday,April,7,15.05,10,61
INV-819778,C,Mumbai,Member,Male,Home Appliances,3433.1,5,858.28,18023.78,17165.5,0.05,901.19,UPI,2023-08-03,15:08,Thursday,August,3,0.9,9,31
INV-240148,C,Bangalore,Member,Male,Electronics,3132.02,7,1096.21,23020.35,21924.14,0.05,1151.02,Credit Card,2023-11-09,15:14,Thursday,November,4,10.43,4,26
INV-969446,B,Bangalore,Normal,Male,Sports,4094.02,3,614.1,12896.16,12282.06,0.05,644.81,UPI,2023-01-11,09:49,Wednesday,January,2,14.25,1,52
INV-857634,C,Delhi,Normal,Female,Sports,4714.8,4,942.96,19802.16,18859.2,0.05,990.11,Cash,2023-09-28,12:19,Thursday,September,5,22.78,7,22
INV-387623,B,Delhi,Normal,Male,Cosmetics,2226.72,8,890.69,18704.45,17813.76,0.05,935.22,UPI,2023-12-26,18:45,Tuesday,December,8,3.89,6,42
INV-292003,C,Bangalore,Normal,Female,Sports,1808.83,4,361.77,7597.09,7235.32,0.05,379.85,Credit Card,2023-04-11,17:21,Tuesday,April,2,10.28,14,38
INV-844822,A,Bangalore,Normal,Female,Groceries,816.88,7,285.91,6004.07,5718.16,0.05,300.2,UPI,2023-10-05,09:30,Thursday,October,5,14.35,9,54
INV-835035,A,Mumbai,Member,Female,Electronics,1552.94,8,621.18,13044.7,12423.52,0.05,652.24,UPI,2023-12-21,19:47,Thursday,December,7,2.47,6,45
INV-272257,B,Delhi,Member,Male,Home Appliances,1566.99,9,705.15,14808.06,14102.91,0.05,740.4,Credit Card,2023-04-16,12:55,Sunday,April,9,5.72,8,62
INV-337068,B,Mumbai,Member,Male,Cosmetics,2758.83,8,1103.53,23174.17,22070.64,0.05,1158.71,Credit Card,2023-04-16,14:38,Sunday,April,1,22.95,7,34
INV-311144,A,Mumbai,Member,Male,Electronics,128.32,5,32.08,673.68,641.5999999999999,0.05,33.68,UPI,2023-03-23,20:15,Thursday,March,6,25.15,6,49
INV-868223,B,Bangalore,Member,Male,Cosmetics,4008.6,7,1403.01,29463.21,28060.2,0.05,1473.16,Cash,2023-10-22,11:58,Sunday,October,8,5.89,0,63
INV-626169,A,Delhi,Member,Male,Sports,918.68,3,137.8,2893.84,2756.04,0.05,144.69,Credit Card,2023-03-18,16:59,Saturday,March,6,6.89,6,22
INV-181972,B,Mumbai,Member,Male,Electronics,1892.26,6,567.68,11921.24,11353.56,0.05,596.06,Cash,2023-07-10,13:55,Monday,July,3,6.56,12,48
INV-425437,A,Mumbai,Normal,Female,Sports,4520.79,6,1356.24,28480.98,27124.739999999998,0.05,1424.05,UPI,2023-07-19,14:07,Wednesday,July,9,23.57,2,24
INV-419165,B,Mumbai,Member,Male,Groceries,1868.58,1,93.43,1962.01,1868.58,0.05,98.1,Cash,2023-11-11,20:04,Saturday,November,4,20.18,8,45
INV-591121,A,Bangalore,Member,Male,Groceries,1130.13,4,226.03,4746.55,4520.52,0.05,237.33,UPI,2023-01-13,20:41,Friday,January,1,18.82,12,31
INV-203751,C,Delhi,Normal,Female,Clothing,802.64,1,40.13,842.77,802.64,0.05,42.14,Cash,2023-09-30,15:57,Saturday,September,2,28.46,6,60
INV-433272,B,Delhi,Normal,Female,Home Appliances,3069.21,7,1074.22,22558.69,21484.47,0.05,1127.93,UPI,2023-08-17,08:27,Thursday,August,7,14.62,1,31
INV-537585,B,Mumbai,Normal,Male,Electronics,3535.21,2,353.52,7423.94,7070.42,0.05,371.2,Credit Card,2023-08-09,21:29,Wednesday,August,5,22.89,6,31
INV-479593,B,Delhi,Normal,Female,Electronics,2577.37,4,515.47,10824.95,10309.48,0.05,541.25,Cash,2023-05-23,16:51,Tuesday,May,5,1.51,3,44
INV-250528,A,Bangalore,Member,Female,Sports,2778.24,4,555.65,11668.61,11112.96,0.05,583.43,Cash,2023-05-17,13:46,Wednesday,May,3,22.61,8,46
INV-809560,C,Delhi,Member,Male,Electronics,295.59,1,14.78,310.37,295.59,0.05,15.52,UPI,2023-08-25,21:56,Friday,August,8,8.43,13,26
INV-259882,A,Mumbai,Normal,Female,Home Appliances,1929.77,8,771.91,16210.07,15438.16,0.05,810.5,Cash,2023-02-11,21:50,Saturday,February,7,3.76,0,47
INV-568535,A,Delhi,Member,Female,Home Appliances,1222.82,5,305.7,6419.8,6114.099999999999,0.05,320.99,Cash,2023-12-07,15:22,Thursday,December,6,10.98,5,51
INV-470608,B,Mumbai,Normal,Female,Electronics,3759.66,3,563.95,11842.93,11278.98,0.05,592.15,Cash,2023-11-06,15:40,Monday,November,3,12.56,7,63
INV-666118,C,Bangalore,Normal,Male,Groceries,1694.42,2,169.44,3558.28,3388.84,0.05,177.91,UPI,2023-03-04,15:18,Saturday,March,1,19.6,7,52
INV-328931,B,Bangalore,Member,Female,Cosmetics,1513.49,6,454.05,9534.99,9080.94,0.05,476.75,Credit Card,2023-04-29,12:50,Saturday,April,6,8.32,10,50
INV-985987,B,Delhi,Member,Male,Clothing,4818.63,4,963.73,20238.25,19274.52,0.05,1011.91,Cash,2023-02-27,08:40,Monday,February,7,13.07,2,49
INV-636785,C,Delhi,Member,Male,Clothing,754.16,8,301.66,6334.94,6033.28,0.05,316.75,Credit Card,2023-10-11,08:41,Wednesday,October,8,16.23,11,22
INV-103358,A,Bangalore,Member,Female,Clothing,4698.03,2,469.8,9865.86,9396.06,0.05,493.29,Cash,2023-05-17,15:11,Wednesday,May,8,10.24,12,39
INV-307849,A,Bangalore,Normal,Male,Sports,4570.5,3,685.58,14397.08,13711.5,0.05,719.85,Credit Card,2023-09-07,15:53,Thursday,September,9,22.54,7,24
INV-644026,B,Delhi,Normal,Female,Clothing,927.1,8,370.84,7787.64,7416.8,0.05,389.38,Cash,2023-01-05,10:57,Thursday,January,1,0.21,11,55
INV-702251,A,Bangalore,Normal,Female,Clothing,3334.44,2,333.44,7002.32,6668.88,0.05,350.12,UPI,2023-12-17,09:19,Sunday,December,7,8.85,6,62
INV-386073,A,Bangalore,Normal,Male,Electronics,1394.58,9,627.56,13178.78,12551.22,0.05,658.94,Cash,2023-03-07,21:02,Tuesday,March,5,12.9,0,36
INV-927385,B,Mumbai,Normal,Male,Clothing,908.05,1,45.4,953.45,908.05,0.05,47.67,Credit Card,2023-10-21,20:14,Saturday,October,4,22.02,8,35
INV-992015,B,Bangalore,Member,Female,Groceries,2938.84,5,734.71,15428.91,14694.2,0.05,771.45,UPI,2023-03-11,08:42,Saturday,March,7,19.76,1,35
INV-549777,A,Delhi,Member,Female,Groceries,4113.86,6,1234.16,25917.32,24683.159999999996,0.05,1295.87,UPI,2023-12-26,14:02,Tuesday,December,9,28.28,7,25
INV-343767,A,Bangalore,Normal,Male,Groceries,4014.85,5,1003.71,21077.96,20074.25,0.05,1053.9,Cash,2023-08-25,12:54,Friday,August,6,6.44,8,62
INV-892330,A,Bangalore,Normal,Male,Groceries,3928.33,8,1571.33,32997.97,31426.64,0.05,1649.9,Cash,2023-07-07,10:29,Friday,July,7,5.18,10,22
INV-741480,C,Delhi,Member,Male,Home Appliances,1516.97,6,455.09,9556.91,9101.82,0.05,477.85,UPI,2023-08-08,17:29,Tuesday,August,7,29.09,4,61
INV-810070,B,Mumbai,Normal,Female,Groceries,764.33,4,152.87,3210.19,3057.32,0.05,160.51,UPI,2023-12-11,19:00,Monday,December,6,6.8,14,15
INV-338245,C,Mumbai,Normal,Male,Cosmetics,1301.65,6,390.5,8200.4,7809.900000000001,0.05,410.02,Cash,2023-12-01,08:21,Friday,December,3,10.52,7,61
INV-608069,A,Bangalore,Normal,Female,Sports,306.34,6,91.9,1929.94,1838.04,0.05,96.5,UPI,2023-03-31,20:16,Friday,March,1,10.75,12,20
INV-149420,C,Delhi,Member,Female,Cosmetics,2850.16,8,1140.06,23941.34,22801.28,0.05,1197.07,Cash,2023-05-23,13:26,Tuesday,May,1,8.27,7,49
INV-435064,A,Mumbai,Normal,Male,Clothing,132.94,5,33.24,697.94,664.7,0.05,34.9,UPI,2023-02-27,08:22,Monday,February,2,0.98,4,40
INV-437283,A,Mumbai,Member,Female,Cosmetics,2068.35,6,620.5,13030.6,12410.099999999999,0.05,651.53,Credit Card,2023-02-28,09:17,Tuesday,February,1,27.84,13,27
INV-772747,A,Delhi,Member,Female,Clothing,1158.71,7,405.55,8516.52,8110.97,0.05,425.83,Credit Card,2023-01-19,18:46,Thursday,January,3,2.3,2,34
INV-488422,A,Mumbai,Normal,Male,Clothing,2775.78,8,1110.31,23316.55,22206.24,0.05,1165.83,Cash,2023-11-13,20:16,Monday,November,2,3.18,3,27
INV-854471,B,Mumbai,Member,Male,Electronics,2681.72,5,670.43,14079.03,13408.599999999999,0.05,703.95,Cash,2023-08-27,21:03,Sunday,August,4,12.58,11,46
INV-824750,A,Mumbai,Normal,Female,Electronics,4402.68,3,660.4,13868.44,13208.04,0.05,693.42,Credit Card,2023-09-03,15:23,Sunday,September,9,9.39,1,22
INV-336495,B,Bangalore,Member,Female,Sports,298.56,3,44.78,940.46,895.6800000000001,0.05,47.02,Credit Card,2023-04-13,17:56,Thursday,April,3,2.74,5,32
INV-341249,B,Mumbai,Normal,Female,Cosmetics,263.11,5,65.78,1381.33,1315.5500000000002,0.05,69.07,Cash,2023-08-09,14:59,Wednesday,August,7,24.99,5,60
INV-674887,B,Bangalore,Normal,Female,Groceries,582.69,7,203.94,4282.77,4078.8300000000004,0.05,214.14,Credit Card,2023-01-06,17:17,Friday,January,9,9.25,3,20
INV-457776,C,Delhi,Normal,Male,Clothing,1659.8,3,248.97,5228.37,4979.4,0.05,261.42,Credit Card,2023-04-16,18:42,Sunday,April,4,9.73,0,55
INV-382579,C,Mumbai,Normal,Female,Cosmetics,1093.89,6,328.17,6891.51,6563.34,0.05,344.58,UPI,2023-10-18,13:00,Wednesday,October,6,23.5,10,27
INV-865197,C,Bangalore,Member,Male,Clothing,4952.14,3,742.82,15599.24,14856.420000000002,0.05,779.96,Credit Card,2023-11-12,19:22,Sunday,November,1,12.93,10,55
INV-397843,B,Delhi,Member,Male,Clothing,1030.57,3,154.59,3246.3,3091.71,0.05,162.32,Cash,2023-05-05,12:46,Friday,May,7,12.52,11,48
INV-715416,A,Bangalore,Normal,Female,Groceries,896.14,9,403.26,8468.52,8065.26,0.05,423.43,UPI,2023-03-15,21:41,Wednesday,March,7,24.15,8,28
INV-212138,C,Delhi,Member,Female,Electronics,840.14,2,84.01,1764.29,1680.28,0.05,88.21,Cash,2023-09-23,10:10,Saturday,September,5,25.05,12,21
INV-780913,A,Mumbai,Member,Female,Sports,720.52,2,72.05,1513.09,1441.04,0.05,75.65,Credit Card,2023-11-28,16:41,Tuesday,November,6,6.41,0,32
INV-403342,B,Bangalore,Member,Female,Electronics,4296.88,6,1289.06,27070.34,25781.28,0.05,1353.52,UPI,2023-12-30,18:46,Saturday,December,4,29.21,1,40
INV-579806,A,Mumbai,Normal,Female,Groceries,1412.43,8,564.97,11864.41,11299.44,0.05,593.22,Cash,2023-09-20,14:45,Wednesday,September,8,2.8,12,57
INV-411385,C,Bangalore,Member,Female,Clothing,4037.96,1,201.9,4239.86,4037.96,0.05,211.99,Cash,2023-10-19,12:07,Thursday,October,4,13.5,12,61
INV-204428,B,Mumbai,Member,Female,Electronics,4359.91,7,1525.97,32045.34,30519.37,0.05,1602.27,UPI,2023-09-27,17:06,Wednesday,September,4,14.78,4,43
INV-496308,B,Mumbai,Member,Male,Groceries,1705.29,4,341.06,7162.22,6821.16,0.05,358.11,Cash,2023-10-02,20:41,Monday,October,5,22.8,3,43
INV-135733,B,Mumbai,Member,Female,Groceries,788.78,6,236.63,4969.31,4732.68,0.05,248.47,UPI,2023-11-15,11:01,Wednesday,November,2,1.7,3,44
INV-731613,C,Delhi,Normal,Female,Electronics,1989.96,7,696.49,14626.21,13929.720000000001,0.05,731.31,Credit Card,2023-02-03,20:42,Friday,February,6,7.79,5,61
INV-188302,A,Delhi,Member,Female,Electronics,1521.57,7,532.55,11183.54,10650.99,0.05,559.18,Cash,2023-02-07,13:51,Tuesday,February,9,4.23,3,64
INV-628036,C,Mumbai,Member,Male,Clothing,2015.11,4,403.02,8463.46,8060.44,0.05,423.17,UPI,2023-12-09,21:10,Saturday,December,6,20.14,12,58
INV-600201,B,Bangalore,Member,Male,Sports,452.09,9,203.44,4272.25,4068.81,0.05,213.61,UPI,2023-04-16,14:03,Sunday,April,3,17.33,12,45
INV-347667,C,Mumbai,Member,Female,Clothing,1482.73,5,370.68,7784.33,7413.65,0.05,389.22,UPI,2023-10-15,09:58,Sunday,October,2,18.56,7,31
INV-233248,B,Mumbai,Normal,Male,Electronics,2528.52,7,884.98,18584.62,17699.64,0.05,929.23,Credit Card,2023-09-02,18:23,Saturday,September,7,2.99,6,40
INV-893567,C,Mumbai,Normal,Male,Electronics,2641.82,1,132.09,2773.91,2641.82,0.05,138.7,Cash,2023-08-13,18:27,Sunday,August,1,19.56,4,56
INV-734151,B,Bangalore,Normal,Female,Home Appliances,3967.74,8,1587.1,33329.02,31741.92,0.05,1666.45,UPI,2023-09-17,19:18,Sunday,September,2,20.22,12,17
INV-784687,B,Mumbai,Normal,Male,Electronics,1655.43,1,82.77,1738.2,1655.43,0.05,86.91,UPI,2023-07-01,09:48,Saturday,July,2,17.26,13,34
INV-919497,C,Mumbai,Member,Male,Home Appliances,1415.82,9,637.12,13379.5,12742.38,0.05,668.98,UPI,2023-04-06,20:09,Thursday,April,8,9.71,7,55
INV-878424,C,Bangalore,Normal,Male,Sports,3278.56,5,819.64,17212.44,16392.8,0.05,860.62,Credit Card,2023-09-03,20:21,Sunday,September,4,21.04,10,55
INV-811752,C,Delhi,Member,Female,Cosmetics,4984.7,9,2243.11,47105.41,44862.299999999996,0.05,2355.27,Credit Card,2023-11-18,19:39,Saturday,November,9,18.68,8,48
INV-312603,A,Bangalore,Member,Male,Electronics,4217.98,7,1476.29,31002.15,29525.859999999997,0.05,1550.11,Credit Card,2023-03-01,09:00,Wednesday,March,4,5.24,10,16
INV-656371,A,Delhi,Normal,Female,Sports,3335.93,2,333.59,7005.45,6671.86,0.05,350.27,UPI,2023-10-12,19:36,Thursday,October,7,15.01,9,60
INV-236319,B,Mumbai,Member,Female,Clothing,494.89,2,49.49,1039.27,989.78,0.05,51.96,Credit Card,2023-08-04,21:33,Friday,August,6,4.3,3,59
INV-915267,C,Delhi,Normal,Female,Groceries,1502.1,4,300.42,6308.82,6008.4,0.05,315.44,UPI,2023-08-05,08:44,Saturday,August,4,28.38,2,37
INV-957549,A,Bangalore,Member,Female,Clothing,55.5,5,13.88,291.38,277.5,0.05,14.57,Credit Card,2023-05-29,15:50,Monday,May,7,0.49,5,26
INV-316621,A,Delhi,Member,Male,Cosmetics,1651.48,7,578.02,12138.38,11560.36,0.05,606.92,Credit Card,2023-05-22,20:06,Monday,May,1,24.95,14,58
INV-954221,B,Bangalore,Normal,Female,Clothing,3266.45,4,653.29,13719.09,13065.8,0.05,685.95,Cash,2023-12-09,15:58,Saturday,December,1,0.41,2,31
INV-428615,A,Bangalore,Normal,Female,Cosmetics,2794.07,6,838.22,17602.64,16764.420000000002,0.05,880.13,Credit Card,2023-07-09,14:31,Sunday,July,4,16.97,8,43
INV-966220,A,Delhi,Normal,Male,Clothing,471.03,9,211.96,4451.23,4239.2699999999995,0.05,222.56,Cash,2023-04-05,13:01,Wednesday,April,5,11.66,8,22
INV-235150,B,Mumbai,Normal,Male,Cosmetics,520.08,4,104.02,2184.34,2080.32,0.05,109.22,Credit Card,2023-12-09,18:38,Saturday,December,6,13.32,12,40
INV-972318,A,Bangalore,Normal,Male,Clothing,375.77,4,75.15,1578.23,1503.08,0.05,78.91,UPI,2023-02-15,10:00,Wednesday,February,5,9.17,0,16
INV-758354,B,Delhi,Member,Female,Groceries,3378.91,6,1013.67,21287.13,20273.46,0.05,1064.36,Credit Card,2023-01-08,20:47,Sunday,January,1,18.97,2,19
INV-703814,C,Bangalore,Member,Female,Electronics,2913.54,4,582.71,12236.87,11654.16,0.05,611.84,UPI,2023-04-19,11:08,Wednesday,April,4,12.78,2,52
INV-577294,B,Bangalore,Normal,Male,Sports,507.88,9,228.55,4799.47,4570.92,0.05,239.97,UPI,2023-03-27,19:51,Monday,March,5,23.9,10,33
INV-254226,B,Mumbai,Normal,Female,Groceries,1168.86,8,467.54,9818.42,9350.88,0.05,490.92,Cash,2023-10-25,17:47,Wednesday,October,7,17.57,11,23
INV-694699,C,Mumbai,Member,Male,Home Appliances,475.86,3,71.38,1498.96,1427.58,0.05,74.95,UPI,2023-08-28,14:50,Monday,August,7,7.01,9,56
INV-535647,A,Bangalore,Member,Female,Clothing,4109.33,6,1232.8,25888.78,24655.98,0.05,1294.44,Cash,2023-04-08,18:18,Saturday,April,6,7.57,5,63
INV-625754,A,Mumbai,Member,Male,Home Appliances,3087.51,1,154.38,3241.89,3087.51,0.05,162.09,Credit Card,2023-12-21,15:07,Thursday,December,4,21.91,7,21
INV-721195,C,Bangalore,Normal,Male,Groceries,3222.78,4,644.56,13535.68,12891.12,0.05,676.78,UPI,2023-06-03,13:45,Saturday,June,3,27.34,13,38
INV-640277,C,Bangalore,Normal,Female,Cosmetics,4624.33,9,2080.95,43699.92,41618.97,0.05,2185.0,Cash,2023-04-28,13:56,Friday,April,4,11.88,0,21
INV-578705,B,Bangalore,Normal,Female,Sports,2298.21,6,689.46,14478.72,13789.26,0.05,723.94,UPI,2023-08-03,20:22,Thursday,August,9,11.34,5,43
INV-715197,B,Mumbai,Member,Female,Home Appliances,1729.56,4,345.91,7264.15,6918.24,0.05,363.21,UPI,2023-09-27,21:34,Wednesday,September,1,3.19,13,44
INV-389385,A,Delhi,Member,Female,Electronics,4708.19,8,1883.28,39548.8,37665.52,0.05,1977.44,Credit Card,2023-08-05,10:37,Saturday,August,5,13.26,3,52
INV-656016,B,Mumbai,Normal,Female,Electronics,2304.15,9,1036.87,21774.22,20737.350000000002,0.05,1088.71,Credit Card,2023-01-07,13:16,Saturday,January,9,5.42,8,21
INV-594080,B,Bangalore,Normal,Female,Groceries,2650.03,2,265.0,5565.06,5300.06,0.05,278.25,Cash,2023-08-18,18:51,Friday,August,5,20.27,3,31
INV-163965,B,Mumbai,Normal,Male,Cosmetics,3118.84,6,935.65,19648.69,18713.04,0.05,982.43,UPI,2023-08-06,11:00,Sunday,August,2,26.16,2,22
INV-867610,B,Mumbai,Normal,Female,Cosmetics,1760.13,3,264.02,5544.41,5280.39,0.05,277.22,UPI,2023-10-19,09:51,Thursday,October,9,11.89,11,43
INV-236109,A,Mumbai,Member,Male,Electronics,760.17,4,152.03,3192.71,3040.68,0.05,159.64,UPI,2023-01-17,14:47,Tuesday,January,7,15.07,13,44
INV-851395,B,Mumbai,Member,Female,Home Appliances,1609.3,2,160.93,3379.53,3218.6,0.05,168.98,UPI,2023-04-18,19:29,Tuesday,April,2,9.21,14,21
INV-710885,B,Bangalore,Normal,Female,Groceries,3408.53,7,1192.99,25052.7,23859.710000000003,0.05,1252.64,Cash,2023-03-31,20:05,Friday,March,8,24.05,2,51
INV-429760,B,Mumbai,Normal,Male,Groceries,2142.15,5,535.54,11246.29,10710.75,0.05,562.31,UPI,2023-01-30,16:41,Monday,January,5,23.58,13,41
INV-363328,B,Mumbai,Normal,Male,Home Appliances,1742.14,6,522.64,10975.48,10452.84,0.05,548.77,UPI,2023-11-28,14:28,Tuesday,November,5,13.2,3,53
INV-355658,C,Bangalore,Normal,Female,Clothing,1935.71,6,580.71,12194.97,11614.26,0.05,609.75,Credit Card,2023-10-01,10:06,Sunday,October,2,11.5,4,47
INV-654081,C,Mumbai,Normal,Male,Home Appliances,4185.09,4,837.02,17577.38,16740.36,0.05,878.87,Credit Card,2023-07-29,11:48,Saturday,July,8,16.64,11,20
INV-466330,C,Bangalore,Member,Male,Clothing,2357.28,7,825.05,17326.01,16500.960000000003,0.05,866.3,UPI,2023-07-04,12:54,Tuesday,July,7,18.15,11,63
INV-791252,B,Bangalore,Normal,Male,Groceries,2879.46,6,863.84,18140.6,17276.760000000002,0.05,907.03,Credit Card,2023-08-03,12:41,Thursday,August,7,11.21,6,43
INV-190140,B,Bangalore,Normal,Male,Electronics,111.09,3,16.66,349.93,333.27,0.05,17.5,Credit Card,2023-12-05,17:27,Tuesday,December,3,1.53,14,52
INV-251542,B,Mumbai,Normal,Male,Sports,2582.95,3,387.44,8136.29,7748.849999999999,0.05,406.81,Credit Card,2023-03-08,15:07,Wednesday,March,4,14.23,2,35
INV-545935,B,Mumbai,Normal,Female,Clothing,177.76,8,71.1,1493.18,1422.08,0.05,74.66,Credit Card,2023-12-09,20:02,Saturday,December,9,16.74,12,21
INV-144439,A,Delhi,Member,Male,Groceries,535.14,6,160.54,3371.38,3210.84,0.05,168.57,Cash,2023-08-14,16:21,Monday,August,1,19.37,0,24
INV-519515,B,Mumbai,Member,Female,Sports,4732.56,8,1893.02,39753.5,37860.48,0.05,1987.68,Cash,2023-11-02,19:24,Thursday,November,9,4.98,6,57
INV-427210,B,Mumbai,Member,Female,Electronics,3469.1,5,867.28,18212.78,17345.5,0.05,910.64,UPI,2023-01-25,09:12,Wednesday,January,2,20.17,14,42
INV-815232,B,Bangalore,Member,Male,Cosmetics,3227.01,9,1452.15,30495.24,29043.090000000004,0.05,1524.76,Cash,2023-08-20,11:27,Sunday,August,4,5.31,1,62
INV-132230,A,Delhi,Member,Male,Sports,4785.77,8,1914.31,40200.47,38286.16,0.05,2010.02,Credit Card,2023-01-06,15:47,Friday,January,5,2.91,5,32
INV-404958,B,Mumbai,Normal,Male,Groceries,3997.69,2,399.77,8395.15,7995.38,0.05,419.76,UPI,2023-10-28,09:46,Saturday,October,2,18.83,6,25
INV-916141,A,Mumbai,Normal,Female,Home Appliances,4226.59,7,1479.31,31065.44,29586.13,0.05,1553.27,Cash,2023-11-05,17:45,Sunday,November,6,21.91,7,55
INV-468117,B,Delhi,Normal,Female,Cosmetics,3172.05,7,1110.22,23314.57,22204.350000000002,0.05,1165.73,Cash,2023-08-02,14:55,Wednesday,August,3,10.03,6,42
INV-414493,B,Mumbai,Normal,Male,Sports,2129.05,1,106.45,2235.5,2129.05,0.05,111.78,Cash,2023-01-28,18:51,Saturday,January,1,28.72,2,48
INV-967965,A,Delhi,Normal,Male,Groceries,3278.76,8,1311.5,27541.58,26230.08,0.05,1377.08,Credit Card,2023-03-21,13:12,Tuesday,March,7,17.06,5,30
INV-294795,B,Mumbai,Member,Female,Groceries,3182.37,3,477.36,10024.47,9547.11,0.05,501.22,UPI,2023-06-22,21:07,Thursday,June,7,28.48,4,40
INV-510226,B,Bangalore,Normal,Male,Sports,4539.86,9,2042.94,42901.68,40858.74,0.05,2145.08,Cash,2023-03-06,13:22,Monday,March,7,14.51,6,46
INV-358360,C,Mumbai,Normal,Female,Home Appliances,1821.17,2,182.12,3824.46,3642.34,0.05,191.22,Cash,2023-12-09,08:20,Saturday,December,7,16.6,12,58
INV-510281,C,Bangalore,Member,Male,Groceries,1090.03,3,163.5,3433.59,3270.09,0.05,171.68,UPI,2023-10-30,15:50,Monday,October,7,23.41,3,41
INV-533950,B,Delhi,Normal,Female,Clothing,1342.75,9,604.24,12688.99,12084.75,0.05,634.45,Cash,2023-09-02,20:56,Saturday,September,5,22.05,12,27
INV-691451,C,Delhi,Normal,Female,Sports,2230.67,4,446.13,9368.81,8922.68,0.05,468.44,UPI,2023-04-11,13:52,Tuesday,April,1,20.82,1,39
INV-729756,A,Bangalore,Normal,Female,Cosmetics,1629.27,9,733.17,15396.6,14663.43,0.05,769.83,Cash,2023-05-14,18:56,Sunday,May,6,2.74,10,28
INV-826546,A,Mumbai,Member,Female,Electronics,568.15,3,85.22,1789.67,1704.4499999999998,0.05,89.48,Cash,2023-12-21,08:23,Thursday,December,2,21.43,3,38
INV-497819,B,Delhi,Member,Male,Clothing,2630.82,1,131.54,2762.36,2630.82,0.05,138.12,Cash,2023-06-02,20:48,Friday,June,2,26.72,1,43
INV-651752,C,Mumbai,Member,Male,Clothing,4060.3,3,609.05,12789.95,12180.900000000001,0.05,639.5,Credit Card,2023-01-25,13:50,Wednesday,January,1,9.82,0,48
INV-533797,B,Mumbai,Normal,Male,Groceries,946.8,8,378.72,7953.12,7574.4,0.05,397.66,UPI,2023-02-03,16:44,Friday,February,5,12.79,8,62
INV-979191,C,Delhi,Normal,Female,Home Appliances,927.77,9,417.5,8767.43,8349.93,0.05,438.37,UPI,2023-09-01,09:59,Friday,September,4,10.81,14,29
INV-433977,B,Delhi,Normal,Male,Electronics,1967.88,8,787.15,16530.19,15743.04,0.05,826.51,Credit Card,2023-01-09,20:08,Monday,January,4,7.98,14,49
INV-532206,B,Delhi,Normal,Male,Clothing,2809.15,5,702.29,14748.04,14045.75,0.05,737.4,Credit Card,2023-09-04,12:19,Monday,September,2,26.58,12,27
INV-800606,B,Mumbai,Normal,Female,Home Appliances,143.78,9,64.7,1358.72,1294.02,0.05,67.94,UPI,2023-01-08,10:47,Sunday,January,9,4.13,10,49
INV-326377,C,Bangalore,Member,Female,Electronics,4520.96,4,904.19,18988.03,18083.84,0.05,949.4,UPI,2023-05-21,19:36,Sunday,May,8,1.21,6,16
INV-947516,B,Delhi,Member,Female,Electronics,3418.37,7,1196.43,25125.02,23928.59,0.05,1256.25,Credit Card,2023-04-13,15:38,Thursday,April,3,26.59,14,39
INV-465036,C,Bangalore,Normal,Male,Home Appliances,801.84,4,160.37,3367.73,3207.36,0.05,168.39,Credit Card,2023-08-24,14:16,Thursday,August,2,28.96,9,53
INV-144130,B,Bangalore,Normal,Female,Groceries,3178.5,7,1112.48,23361.98,22249.5,0.05,1168.1,Credit Card,2023-03-11,10:57,Saturday,March,2,6.2,3,19
INV-593891,A,Mumbai,Normal,Male,Electronics,1199.51,3,179.93,3778.46,3598.5299999999997,0.05,188.92,Cash,2023-11-14,15:40,Tuesday,November,9,9.71,2,28
INV-655474,B,Mumbai,Normal,Male,Sports,954.93,6,286.48,6016.06,5729.58,0.05,300.8,Credit Card,2023-04-10,14:29,Monday,April,1,1.87,14,54
INV-101577,B,Delhi,Member,Male,Groceries,4071.33,2,407.13,8549.79,8142.66,0.05,427.49,Credit Card,2023-08-08,11:18,Tuesday,August,1,9.07,12,21
INV-689719,A,Mumbai,Normal,Male,Electronics,4293.29,2,429.33,9015.91,8586.58,0.05,450.8,Credit Card,2023-02-05,16:05,Sunday,February,2,28.35,12,39
INV-696861,A,Mumbai,Member,Male,Clothing,316.17,8,126.47,2655.83,2529.36,0.05,132.79,UPI,2023-11-27,17:50,Monday,November,2,1.91,10,52
INV-977751,B,Mumbai,Normal,Male,Sports,75.44,3,11.32,237.64,226.32,0.05,11.88,Cash,2023-03-31,12:53,Friday,March,7,22.55,7,34
